GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
11001009802,140,11,001,47900,548,,,Census Tract 98.02,1693,848,1806,772,1693,1806,11,6,1665,1776,1,2,0,3,0,0,1,0,15,19
11001009803,140,11,001,47900,548,,,Census Tract 98.03,2758,1416,2236,1155,2758,2236,23,25,2684,2164,5,3,3,5,0,0,4,12,39,27
11001005600,140,11,001,47900,548,,,Census Tract 56,6756,4059,5946,4020,6756,5946,5107,4721,517,359,13,17,797,626,0,3,89,84,233,136
11001009804,140,11,001,47900,548,,,Census Tract 98.04,2473,1071,2566,993,2473,2566,42,15,2369,2510,5,5,4,3,0,0,15,10,38,23
11001004001,140,11,001,47900,548,,,Census Tract 40.01,3745,2489,3474,2425,3745,3474,3237,2950,139,182,5,8,162,154,8,2,72,100,122,78
11001002701,140,11,001,47900,548,,,Census Tract 27.01,5233,2845,5742,2771,5233,5742,2828,2184,1281,1737,29,37,276,403,2,3,573,969,244,409
11001002702,140,11,001,47900,548,,,Census Tract 27.02,5226,2565,6052,2656,5226,6052,3439,3091,699,1214,48,38,205,397,1,1,614,1022,220,289
11001002801,140,11,001,47900,548,,,Census Tract 28.01,3773,1820,3629,1559,3773,3629,1241,536,1359,1842,23,26,155,81,1,5,823,873,171,266
11001007601,140,11,001,47900,548,,,Census Tract 76.01,4355,2196,4572,2171,4355,4572,140,118,4109,4378,7,9,21,3,0,0,8,29,70,35
11001009903,140,11,001,47900,548,,,Census Tract 99.03,1851,722,2081,1255,1851,2081,17,6,1774,2041,3,8,2,1,0,0,13,1,42,24
11001003900,140,11,001,47900,548,,,Census Tract 39,4474,2996,4643,2949,4474,4643,3285,2859,563,916,21,34,225,244,4,5,206,392,170,193
11001007504,140,11,001,47900,548,,,Census Tract 75.04,2451,1215,2358,1154,2451,2358,25,21,2370,2296,5,4,4,13,0,0,2,3,45,21
11001007809,140,11,001,47900,548,,,Census Tract 78.09,2922,1339,2667,1325,2922,2667,58,34,2768,2592,9,4,4,2,0,0,36,13,47,22
11001007901,140,11,001,47900,548,,,Census Tract 79.01,3822,1784,3680,1704,3822,3680,397,29,3252,3573,16,6,24,12,0,1,41,29,92,30
11001009902,140,11,001,47900,548,,,Census Tract 99.02,2905,1292,2993,1284,2905,2993,27,54,2813,2885,12,5,3,2,0,2,17,8,33,37
11001010900,140,11,001,47900,548,,,Census Tract 109,3211,1366,2845,1327,3211,2845,58,46,3055,2728,6,8,15,6,0,1,12,21,65,35
11001011000,140,11,001,47900,548,,,Census Tract 110,3715,2673,3879,2724,3715,3879,1632,1461,1712,2138,29,14,140,85,3,2,68,58,131,121
11001006900,140,11,001,47900,548,,,Census Tract 69,2179,1190,1854,1029,2179,1854,1404,772,636,992,7,6,61,32,2,2,11,15,58,35
11001001500,140,11,001,47900,548,,,Census Tract 15,5911,2126,5649,2274,5911,5649,4877,4701,643,633,7,5,145,119,2,2,55,58,182,131
11001001600,140,11,001,47900,548,,,Census Tract 16,3957,1685,4030,1691,3957,4030,997,898,2670,2919,8,10,55,32,1,1,68,67,158,103
11001001702,140,11,001,47900,548,,,Census Tract 17.02,2644,1312,2240,1047,2644,2240,1020,423,1342,1637,6,13,79,24,1,0,71,74,125,69
11001001803,140,11,001,47900,548,,,Census Tract 18.03,3514,1612,3066,1572,3514,3066,354,381,2372,2146,7,7,73,49,8,1,587,351,113,131
11001006500,140,11,001,47900,548,,,Census Tract 65,2531,1543,2422,1611,2531,2422,2088,2023,228,232,13,10,113,85,1,5,26,24,62,43
11001006600,140,11,001,47900,548,,,Census Tract 66,1909,1143,1837,1179,1909,1837,1718,1634,58,87,11,6,70,66,1,1,18,12,33,31
11001006700,140,11,001,47900,548,,,Census Tract 67,3775,2008,3543,1970,3775,3543,3077,2559,452,806,11,6,114,60,2,0,23,33,96,79
11001006801,140,11,001,47900,548,,,Census Tract 68.01,1949,977,1997,1051,1949,1997,647,111,1192,1847,3,3,31,8,0,0,20,6,56,22
11001006802,140,11,001,47900,548,,,Census Tract 68.02,2084,1004,2066,951,2084,2066,937,246,1022,1755,6,8,38,9,0,5,26,12,55,31
11001009201,140,11,001,47900,548,,,Census Tract 92.01,1976,619,1381,607,1976,1381,737,276,1019,1004,4,2,51,20,1,0,93,43,71,36
11001009501,140,11,001,47900,548,,,Census Tract 95.01,5797,1954,5264,1977,5797,5264,2128,1838,2827,3130,36,15,108,111,10,1,486,97,202,72
11001009503,140,11,001,47900,548,,,Census Tract 95.03,2910,1256,3066,1242,2910,3066,432,316,2301,2663,4,3,41,18,0,1,32,17,100,48
11001009504,140,11,001,47900,548,,,Census Tract 95.04,3025,1354,3353,1386,3025,3353,643,607,2204,2557,10,5,40,81,0,1,43,42,85,60
11001009505,140,11,001,47900,548,,,Census Tract 95.05,2630,1217,2671,1205,2630,2671,145,71,2274,2503,3,3,25,8,6,0,118,35,59,51
11001001401,140,11,001,47900,548,,,Census Tract 14.01,3078,1478,3150,1490,3078,3150,2541,2659,178,157,5,1,198,206,0,2,53,49,103,76
11001001402,140,11,001,47900,548,,,Census Tract 14.02,2998,1612,3925,1296,2998,3925,2334,3078,356,555,5,19,160,141,0,1,66,64,77,67
11001009400,140,11,001,47900,548,,,Census Tract 94,4163,1792,4166,1778,4163,4166,370,155,3467,3854,23,6,42,24,0,0,136,50,125,77
