GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
04013110701,140,04,013,38060,999,,,Census Tract 1107.01,2570,1324,2284,963,2570,2284,1435,1368,187,111,127,166,90,38,4,0,634,554,93,47
04013110702,140,04,013,38060,999,,,Census Tract 1107.02,3833,1610,3955,1572,3833,3955,2298,2633,203,169,154,106,63,62,6,4,945,808,164,173
04013110801,140,04,013,38060,999,,,Census Tract 1108.01,5006,2535,6083,2528,5006,6083,3029,3684,403,279,296,307,94,80,8,3,959,1387,217,340
04013110802,140,04,013,38060,999,,,Census Tract 1108.02,2315,1112,2812,1109,2315,2812,1701,1703,53,129,81,141,32,37,0,1,364,641,84,157
04013110901,140,04,013,38060,999,,,Census Tract 1109.01,3075,1751,3308,1660,3075,3308,2148,2301,177,151,131,105,57,40,3,10,419,581,140,117
04013110902,140,04,013,38060,999,,,Census Tract 1109.02,4304,2216,4631,2101,4304,4631,2702,3221,209,212,202,146,52,55,16,15,928,814,195,165
04013111000,140,04,013,38060,999,,,Census Tract 1110,4745,2428,4717,2301,4745,4717,3828,3917,206,147,77,93,117,105,5,7,344,321,168,127
04013111100,140,04,013,38060,999,,,Census Tract 1111,4376,2058,4528,2015,4376,4528,3681,3915,130,114,65,101,91,92,7,6,287,207,115,93
04013111201,140,04,013,38060,999,,,Census Tract 1112.01,5242,2939,6145,2935,5242,6145,3127,4291,415,303,232,246,55,85,13,20,1214,949,186,251
04013111202,140,04,013,38060,999,,,Census Tract 1112.02,1964,912,1754,569,1964,1754,956,836,221,76,96,66,34,14,1,2,570,696,86,64
04013111203,140,04,013,38060,999,,,Census Tract 1112.03,1410,939,1025,675,1410,1025,610,559,479,172,69,37,47,18,3,2,144,186,58,51
04013111204,140,04,013,38060,999,,,Census Tract 1112.04,2154,1484,1959,1293,2154,1959,1164,1374,328,133,194,144,50,81,4,5,291,160,123,62
04013111300,140,04,013,38060,999,,,Census Tract 1113,5447,2552,6386,2722,5447,6386,3483,4132,369,425,248,297,171,159,36,16,902,1121,238,236
04013111401,140,04,013,38060,999,,,Census Tract 1114.01,4310,1406,4498,1396,4310,4498,2671,2715,141,187,104,184,34,35,5,7,1170,1168,185,202
04013111402,140,04,013,38060,999,,,Census Tract 1114.02,4150,1556,4296,1543,4150,4296,2269,2791,334,309,171,154,59,43,11,14,1136,814,170,171
04013111501,140,04,013,38060,999,,,Census Tract 1115.01,2115,656,2534,654,2115,2534,1279,1658,60,34,58,53,4,13,15,0,606,672,93,104
04013111502,140,04,013,38060,999,,,Census Tract 1115.02,6524,2291,7127,2199,6524,7127,3834,4377,302,255,163,164,47,76,8,7,1945,1974,225,274
04013111601,140,04,013,38060,999,,,Census Tract 1116.01,3161,1138,3410,1140,3161,3410,1711,1973,79,99,91,80,55,59,7,2,1115,1102,103,95
04013111602,140,04,013,38060,999,,,Census Tract 1116.02,5055,1819,6819,2019,5055,6819,2138,4614,252,247,155,142,15,19,4,11,2284,1546,207,240
04013111700,140,04,013,38060,999,,,Census Tract 1117,5647,2691,6801,2629,5647,6801,3880,4445,323,357,143,193,81,73,13,14,1018,1435,189,284
04013111800,140,04,013,38060,999,,,Census Tract 1118,3487,2361,3551,2039,3487,3551,2937,3053,153,160,30,50,61,39,3,2,197,186,106,61
04013111900,140,04,013,38060,999,,,Census Tract 1119,2238,1199,2612,1215,2238,2612,1875,2192,74,68,39,25,50,30,2,1,132,238,66,58
04013112100,140,04,013,38060,999,,,Census Tract 1121,3838,1035,4204,1008,3838,4204,1844,2484,82,50,125,63,7,15,3,12,1609,1421,168,159
04013112201,140,04,013,38060,999,,,Census Tract 1122.01,4400,1149,4734,1123,4400,4734,1931,2568,102,119,78,70,9,11,1,4,2090,1757,189,205
04013113802,140,04,013,38060,999,,,Census Tract 1138.02,17,4,18,3,17,18,4,8,8,0,1,0,0,0,0,0,4,6,0,1
04013112202,140,04,013,38060,999,,,Census Tract 1122.02,4305,1504,4617,1462,4305,4617,2134,2828,167,148,62,50,44,85,6,6,1743,1344,149,156
04013112301,140,04,013,38060,999,,,Census Tract 1123.01,5017,1800,5961,1769,5017,5961,2224,2030,277,250,109,78,23,47,0,4,2193,3281,191,271
04013112302,140,04,013,38060,999,,,Census Tract 1123.02,6754,2227,7744,2226,6754,7744,2746,2622,409,747,102,166,89,193,5,14,3080,3623,323,379
04013112401,140,04,013,38060,999,,,Census Tract 1124.01,5377,1567,5729,1561,5377,5729,2407,2247,216,365,136,117,53,112,10,0,2337,2691,218,197
04013112402,140,04,013,38060,999,,,Census Tract 1124.02,4999,1285,5210,1278,4999,5210,2264,2276,171,345,87,65,33,44,4,10,2239,2250,201,220
04013112502,140,04,013,38060,999,,,Census Tract 1125.02,5397,1345,5325,1289,5397,5325,2292,2222,233,376,128,127,35,54,15,23,2488,2266,206,257
04013112503,140,04,013,38060,999,,,Census Tract 1125.03,7944,2057,7892,2046,7944,7892,3931,3764,335,452,184,132,65,88,10,12,3149,3101,270,343
04013112504,140,04,013,38060,999,,,Census Tract 1125.04,3596,1185,3494,1068,3596,3494,1838,1555,176,339,105,58,17,32,9,11,1313,1309,138,190
04013112505,140,04,013,38060,999,,,Census Tract 1125.05,8369,2649,6867,2096,8369,6867,3542,3643,405,412,144,136,50,39,8,5,4007,2326,213,306
04013112507,140,04,013,38060,999,,,Census Tract 1125.07,2399,844,2699,827,2399,2699,873,1024,99,314,62,48,19,14,5,10,1226,1147,115,142
04013112508,140,04,013,38060,999,,,Census Tract 1125.08,2148,729,2074,697,2148,2074,1083,1298,44,97,38,35,9,25,0,0,910,547,64,72
04013112509,140,04,013,38060,999,,,Census Tract 1125.09,6909,3254,1160,633,6909,1160,2781,602,927,78,212,26,128,11,17,2,2489,369,355,69
04013112510,140,04,013,38060,999,,,Census Tract 1125.10,4162,1214,698,236,4162,698,2092,362,427,47,74,15,79,7,0,1,1321,222,169,41
04013112511,140,04,013,38060,999,,,Census Tract 1125.11,6816,2026,1144,394,6816,1144,3686,594,602,77,141,25,231,11,19,2,1832,364,305,68
04013112512,140,04,013,38060,999,,,Census Tract 1125.12,1796,817,301,158,1796,301,666,156,276,20,68,6,16,3,2,0,708,95,60,17
04013112513,140,04,013,38060,999,,,Census Tract 1125.13,8131,2362,1365,459,8131,1365,3642,709,928,92,203,30,177,13,6,2,2836,434,339,81
04013112514,140,04,013,38060,999,,,Census Tract 1125.14,3633,1229,609,239,3633,609,1820,316,735,41,85,13,211,6,7,1,611,194,164,36
04013112601,140,04,013,38060,999,,,Census Tract 1126.01,3009,1084,3147,1000,3009,3147,1277,1352,344,182,77,54,36,14,4,3,1115,1406,156,136
04013112602,140,04,013,38060,999,,,Census Tract 1126.02,7935,2162,7382,2036,7935,7382,3917,3748,70,62,155,139,19,9,3,7,3551,3127,220,290
04013112700,140,04,013,38060,999,,,Census Tract 1127,6740,1909,7826,1893,6740,7826,2677,2431,166,137,169,133,20,28,15,2,3478,4859,215,236
04013112900,140,04,013,38060,999,,,Census Tract 1129,4805,2349,6255,2080,4805,6255,2871,4461,316,246,171,165,69,30,4,4,1199,1172,175,177
04013113000,140,04,013,38060,999,,,Census Tract 1130,1895,1466,1615,945,1895,1615,1507,1161,126,121,48,134,31,13,6,0,100,147,77,39
04013113100,140,04,013,38060,999,,,Census Tract 1131,2808,1816,2381,1478,2808,2381,1920,1579,344,251,126,145,89,58,7,1,196,271,126,76
04013113201,140,04,013,38060,999,,,Census Tract 1132.01,2666,889,3455,871,2666,3455,1270,2330,97,76,79,93,6,5,1,6,1113,803,100,142
04013113202,140,04,013,38060,999,,,Census Tract 1132.02,2061,859,3308,864,2061,3308,930,1914,108,69,65,111,5,4,2,0,828,1097,123,113
04013113203,140,04,013,38060,999,,,Census Tract 1132.03,2317,940,3172,899,2317,3172,1148,1573,69,88,86,109,12,4,4,2,903,1205,95,191
04013113300,140,04,013,38060,999,,,Census Tract 1133,5175,2009,6422,1854,5175,6422,2484,4082,434,450,180,182,27,52,5,3,1844,1432,201,221
04013113400,140,04,013,38060,999,,,Census Tract 1134,684,0,953,0,684,953,327,624,98,110,36,39,4,4,0,0,218,161,1,13
04013113501,140,04,013,38060,999,,,Census Tract 1135.01,4416,1495,5076,1313,4416,5076,1910,2613,341,266,138,128,57,14,0,8,1763,1814,207,230
04013113502,140,04,013,38060,999,,,Census Tract 1135.02,2638,802,3053,708,2638,3053,1327,1588,270,168,66,78,11,8,0,5,885,1068,79,134
04013113601,140,04,013,38060,999,,,Census Tract 1136.01,3957,1640,2633,654,3957,2633,2098,1519,414,128,203,45,66,8,31,5,962,852,183,76
